Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,27.782365798950195,27.839401245117188,27.603036880493164,27.724082946777344,27.656164169311523,73129082
2014-01-03,27.77090835571289,27.81897735595703,27.520097732543945,27.521841049194336,27.454418182373047,66917888
2014-01-06,27.721343994140625,27.867046356201172,27.557706832885742,27.828691482543945,27.760517120361328,71037271
2014-01-07,28.019973754882812,28.385852813720703,27.924333572387695,28.36517906188965,28.29568862915039,102486711
2014-01-08,28.543014526367188,28.575891494750977,28.226449966430664,28.424209594726562,28.354576110839844,90036218
2014-01-09,28.4792537689209,28.498680114746094,28.03392219543457,28.150484085083008,28.081520080566406,83692529
2014-01-10,28.37066078186035,28.37066078186035,27.951480865478516,28.148990631103516,28.08003044128418,86061375
2014-01-13,28.05658721923828,28.5656795501709,27.824954986572266,27.969663619995117,27.90114402770996,97118665
2014-01-14,28.34251594543457,28.66754722595215,28.096935272216797,28.627695083618164,28.55756187438965,99676216
2014-01-15,28.717111587524414,28.767173767089844,28.48797035217285,28.60826873779297,28.538185119628906,78300393
2014-01-16,28.620223999023438,28.840150833129883,28.59282684326172,28.79755973815918,28.72701072692871,67608467
2014-01-17,28.813251495361328,28.907398223876953,28.49818229675293,28.655841827392578,28.58563995361328,108457005
2014-01-21,28.91486930847168,28.9913330078125,28.675018310546875,28.983861923217773,28.912857055664062,79492846
2014-01-22,29.056339263916016,29.088220596313477,28.863313674926758,29.016738891601562,28.945653915405273,63091600
2014-01-23,28.891706466674805,28.953723907470703,28.751482009887695,28.894197463989258,28.823413848876953,78256228
2014-01-24,28.667795181274414,28.73105812072754,27.97016143798828,27.990833282470703,27.922260284423828,156283602
2014-01-27,28.047372817993164,28.057334899902344,26.955713272094727,27.427942276000977,27.360748291015625,174796734
2014-01-28,27.65434455871582,28.038654327392578,27.644880294799805,27.970409393310547,27.901885986328125,88739375
2014-01-29,27.873523712158203,27.939027786254883,27.382862091064453,27.56966209411621,27.50212287902832,95552818
2014-01-30,28.51810646057129,28.70465850830078,28.076013565063477,28.27875328063965,28.209476470947266,204419353
2014-01-31,29.174396514892578,29.5527286529541,28.670785903930664,29.413999557495117,29.34193992614746,223486554
2014-02-03,29.36991310119629,29.43267822265625,28.194570541381836,28.229936599731445,28.16077995300293,183449044
2014-02-04,28.3435115814209,28.767173767089844,28.319103240966797,28.347745895385742,28.27829933166504,112897588
2014-02-05,28.477758407592773,28.66181755065918,28.095191955566406,28.47327423095703,28.403520584106445,96139007
2014-02-06,28.670785903930664,28.895692825317383,28.581619262695312,28.890710830688477,28.819934844970703,78155853
2014-02-07,29.081743240356445,29.337535858154297,28.905654907226562,29.326078414916992,29.254234313964844,105843245
2014-02-10,29.185604095458984,29.449615478515625,29.116365432739258,29.2137508392334,29.142181396484375,78099643
2014-02-11,29.394073486328125,29.685482025146484,29.195817947387695,29.643388748168945,29.570768356323242,82339476
2014-02-12,29.613998413085938,29.638906478881836,29.424211502075195,29.55646514892578,29.48405647277832,69238554
2014-02-13,29.408519744873047,29.885482788085938,29.381370544433594,29.885482788085938,29.81226921081543,73731331
2014-02-14,29.77863121032715,29.997312545776367,29.70864486694336,29.95771026611328,29.884321212768555,87795852
2014-02-18,29.923091888427734,30.208520889282227,29.88797378540039,30.15895652770996,30.085073471069336,84672187
2014-02-19,30.019977569580078,30.117612838745117,29.825706481933594,29.94625473022461,29.872892379760742,84459392
2014-02-20,29.96617889404297,30.059579849243164,29.893451690673828,29.990339279174805,29.916868209838867,68287001
2014-02-21,30.08249282836914,30.133800506591797,29.958707809448242,29.98236846923828,29.908918380737305,74771214
2014-02-24,30.021472930908203,30.390090942382812,30.014995574951172,30.199554443359375,30.125572204589844,67223027
2014-02-25,30.284984588623047,30.498184204101562,30.147499084472656,30.386104583740234,30.311664581298828,57763704
2014-02-26,30.48573112487793,30.607276916503906,30.230688095092773,30.39034080505371,30.315889358520508,79585191
2014-02-27,30.346006393432617,30.4914608001709,30.311634063720703,30.36642837524414,30.292036056518555,50588912
2014-02-28,30.394573211669922,30.490463256835938,30.042892456054688,30.277761459350586,30.20358657836914,92890878
2014-03-03,30.05609130859375,30.083240509033203,29.69220542907715,29.954971313476562,29.881587982177734,84507572
2014-03-04,30.261571884155273,30.286479949951172,30.12458610534668,30.25933074951172,30.18520164489746,58928052
2014-03-05,30.2628173828125,30.462818145751953,30.172157287597656,30.3427677154541,30.2684326171875,49597208
2014-03-06,30.44289207458496,30.539281845092773,30.35123634338379,30.376392364501953,30.30197525024414,50914126
2014-03-07,30.555471420288086,30.560203552246094,30.17290496826172,30.2563419342041,30.182220458984375,60831159
2014-03-10,30.278757095336914,30.32732582092285,29.98984146118164,30.1761417388916,30.102216720581055,48766105
2014-03-11,30.23093605041504,30.24463653564453,29.804285049438477,29.887723922729492,29.814504623413086,68776830
2014-03-12,29.798309326171875,30.0834903717041,29.494199752807617,30.069791793823242,29.996126174926758,78866507
2014-03-13,30.085979461669922,30.149492263793945,29.508394241333008,29.615493774414062,29.54294204711914,94175675
2014-03-14,29.439403533935547,29.66057586669922,29.203786849975586,29.210512161254883,29.138952255249023,92099924
2014-03-17,29.37116050720215,29.81499671936035,29.34276580810547,29.69120979309082,29.618471145629883,86808163
2014-03-18,29.755220413208008,30.175146102905273,29.715120315551758,30.168420791625977,30.094512939453125,72872123
2014-03-19,30.18187141418457,30.186603546142578,29.748743057250977,29.869293212890625,29.796119689941406,64757822
2014-03-20,29.88672637939453,30.1273250579834,29.77240562438965,29.817237854003906,29.744190216064453,67640587
2014-03-21,30.045133590698242,30.127824783325195,29.45086097717285,29.46555519104004,29.393369674682617,128821050
2014-03-24,29.494199752807617,29.511882781982422,28.541767120361328,28.840150833129883,28.769498825073242,121939352
2014-03-25,29.041147232055664,29.13678741455078,28.567920684814453,28.859825134277344,28.78912353515625,96769361
2014-03-26,28.941768646240234,29.17987632751465,28.181867599487305,28.193574905395508,28.1245059967041,103586819
2014-03-27,28.322240829467773,28.322240829467773,27.5703067779541,27.846546173095703,27.77832794189453,262719
2014-03-28,27.983171463012695,28.243955612182617,27.857019424438477,27.92283821105957,27.854433059692383,824257
2014-03-31,28.26689338684082,28.27237892150879,27.7702579498291,27.77225112915039,27.704214096069336,216593
2014-04-01,27.859012603759766,28.344680786132812,27.859012603759766,28.28035545349121,28.211074829101562,158434
2014-04-02,29.917362213134766,30.15869903564453,28.03253746032715,28.27237892150879,28.20311737060547,2942055
2014-04-03,28.414487838745117,29.283601760864258,28.129270553588867,28.40900230407715,28.339405059814453,101983228
2014-04-04,28.653831481933594,28.809404373168945,27.075664520263672,27.082645416259766,27.016298294067383,127386783
2014-04-07,26.96297264099121,27.348913192749023,26.28533363342285,26.83382797241211,26.768091201782227,88033033
2014-04-08,27.05571937561035,27.674020767211914,27.0063533782959,27.669034957885742,27.60125160217285,63024560
2014-04-09,27.904388427734375,28.19110107421875,27.571802139282227,28.129770278930664,28.06085777282715,66616395
2014-04-10,28.172651290893555,28.172651290893555,26.92108726501465,26.97344398498535,26.907365798950195,80737057
2014-04-11,26.554594039916992,26.92607307434082,26.254417419433594,26.457361221313477,26.392545700073242,78496923
2014-04-14,26.83881378173828,27.130512237548828,26.40550422668457,26.553098678588867,26.488048553466797,51501009
2014-04-15,26.76750946044922,26.848787307739258,25.852022171020508,26.74856185913086,26.683032989501953,77101101
2014-04-16,27.075664520263672,27.773746490478516,26.92607307434082,27.750810623168945,27.68282699584961,97865955
2014-04-17,27.365367889404297,27.3997745513916,26.484785079956055,26.73160743713379,26.666120529174805,136190888
2014-04-21,26.73160743713379,26.761526107788086,26.208045959472656,26.358631134033203,26.294057846069336,51334553
2014-04-22,26.359630584716797,26.787954330444336,26.30328369140625,26.667285919189453,26.601957321166992,47307527
2014-04-23,26.616424560546875,26.62041473388672,26.24045753479004,26.27486228942871,26.210493087768555,41046384
2014-04-24,26.43093490600586,26.50971794128418,26.034521102905273,26.186105728149414,26.1219539642334,37663121
2014-04-25,26.05396842956543,26.163169860839844,25.700439453125,25.73833465576172,25.675281524658203,42007014
2014-04-28,25.788198471069336,25.8590030670166,25.0711669921875,25.78670310974121,25.72353172302246,66710653
2014-04-29,25.77423667907715,26.400516510009766,25.745315551757812,26.31275749206543,26.2482967376709,53981801
2014-04-30,26.307771682739258,26.327716827392578,26.054466247558594,26.260900497436523,26.19656753540039,35023895
2014-05-01,26.28333854675293,26.57354164123535,26.12228012084961,26.49475860595703,26.429851531982422,38110345
2014-05-02,26.61492919921875,26.626895904541016,26.20854377746582,26.32422637939453,26.259737014770508,33770463
2014-05-05,26.169153213500977,26.372594833374023,25.994632720947266,26.3182430267334,26.253768920898438,20482080
2014-05-06,26.18959617614746,26.26837921142578,25.6824893951416,25.686477661132812,25.623552322387695,33780490
2014-05-07,25.718889236450195,25.763267517089844,25.096099853515625,25.428186416625977,25.36589241027832,64486563
2014-05-08,25.353391647338867,25.790691375732422,25.25316619873047,25.480045318603516,25.41762351989746,40426688
2014-05-09,25.467578887939453,25.923826217651367,25.140975952148438,25.86548614501953,25.802120208740234,48789585
2014-05-12,26.103832244873047,26.43691635131836,25.87944793701172,26.42345428466797,26.358722686767578,38250730
2014-05-13,26.47182273864746,26.730112075805664,26.403011322021484,26.581520080566406,26.516401290893555,33068541
2014-05-14,26.5770320892334,26.5770320892334,26.192588806152344,26.26040267944336,26.196069717407227,23835261
2014-05-15,26.213031768798828,26.22150993347168,25.8001651763916,25.927814483642578,25.864295959472656,34087331
2014-05-16,25.99812126159668,26.018566131591797,25.70143699645996,25.96022605895996,25.896629333496094,29705333
2014-05-19,25.913854598999023,26.416473388671875,25.808292388916016,26.3705997467041,26.30599594116211,25555972
2014-05-20,26.414478302001953,26.73809051513672,26.242950439453125,26.41597557067871,26.351261138916016,35695734
